workerId,category,pair,count,eventCat,event
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,BV,18,1.0,kindness,assuring
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,filler,38,8.0,filler,filler
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,BV,22,50.0,kindness,recognizing
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,filler,26,2.0,filler,filler
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,filler,31,1.0,filler,filler
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,BV,12,1.0,utterance,speaking
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,LVC,1,2.0,contact,kissing
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,filler,38,2.0,filler,filler
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,filler,33,1.0,filler,filler
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,LVC,23,3.0,kindness,supporting
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,LVC,21,2.0,kindness,helping
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,BV,14,2.0,utterance,addressing
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,filler,30,1.0,filler,filler
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,LVC,3,1.0,contact,hugging
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,BV,2,2.0,contact,kicking
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,LVC,17,2.0,kindness,assisting
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,filler,28,1.0,filler,filler
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,filler,33,1.0,filler,filler
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,BV,16,10.0,kindness,approving
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,filler,25,1.0,filler,filler
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,LVC,7,2.0,contact,shaking
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,LVC,19,3.0,kindness,encouraging
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,filler,34,2.0,filler,filler
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,BV,6,2.0,contact,poking
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,filler,36,3.0,filler,filler
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,filler,27,1.0,filler,filler
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,filler,25,1.0,filler,filler
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,filler,39,3.0,filler,filler
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,filler,32,6.0,filler,filler
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,filler,29,1.0,filler,filler
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,filler,31,100.0,filler,filler
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,filler,28,3.0,filler,filler
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,BV,10,1.0,utterance,lecturing
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,LVC,13,2.0,utterance,presenting
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,LVC,5,1.0,contact,cuddling
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,filler,36,36.0,filler,filler
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,filler,32,5.0,filler,filler
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,BV,4,2.0,contact,embracing
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,filler,30,2.0,filler,filler
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,LVC,9,3.0,utterance,thanking
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,filler,29,1.0,filler,filler
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,LVC,15,2.0,kindness,advising
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,filler,26,10.0,filler,filler
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,LVC,11,2.0,utterance,talking
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,filler,34,16.0,filler,filler
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,BV,20,50.0,kindness,condoling
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,filler,39,1.0,filler,filler
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,filler,35,1.0,filler,filler
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,filler,37,1.0,filler,filler
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,BV,8,2.0,utterance,scolding
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,filler,35,2.0,filler,filler
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,filler,27,7.0,filler,filler
ccfe6def00ebd7714934e3d99ee0003ab6f50b742c773c46e336d5f1,BV,24,50.0,kindness,respecting
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,BV,18,1.0,kindness,assuring
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,filler,38,3.0,filler,filler
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,BV,22,1.0,kindness,recognizing
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,filler,26,1.0,filler,filler
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,filler,31,2.0,filler,filler
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,BV,12,1.0,utterance,speaking
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,LVC,1,1.0,contact,kissing
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,filler,38,2.0,filler,filler
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,filler,33,3.0,filler,filler
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,LVC,23,4.0,kindness,supporting
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,LVC,21,1.0,kindness,helping
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,BV,14,1.0,utterance,addressing
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,filler,30,1.0,filler,filler
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,LVC,3,1.0,contact,hugging
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,BV,2,1.0,contact,kicking
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,LVC,17,1.0,kindness,assisting
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,filler,28,3.0,filler,filler
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,filler,33,1.0,filler,filler
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,BV,16,1.0,kindness,approving
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,filler,25,1.0,filler,filler
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,LVC,7,5.0,contact,shaking
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,LVC,19,2.0,kindness,encouraging
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,filler,34,1.0,filler,filler
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,BV,6,1.0,contact,poking
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,filler,36,1.0,filler,filler
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,filler,27,1.0,filler,filler
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,filler,25,1.0,filler,filler
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,filler,39,4.0,filler,filler
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,filler,32,3.0,filler,filler
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,filler,29,1.0,filler,filler
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,filler,31,1.0,filler,filler
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,filler,28,2.0,filler,filler
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,BV,10,1.0,utterance,lecturing
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,LVC,13,1.0,utterance,presenting
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,LVC,5,1.0,contact,cuddling
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,filler,36,3.0,filler,filler
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,filler,32,4.0,filler,filler
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,BV,4,1.0,contact,embracing
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,filler,30,1.0,filler,filler
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,LVC,9,1.0,utterance,thanking
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,filler,29,1.0,filler,filler
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,LVC,15,1.0,kindness,advising
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,filler,26,4.0,filler,filler
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,LVC,11,1.0,utterance,talking
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,filler,34,3.0,filler,filler
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,BV,20,2.0,kindness,condoling
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,filler,39,2.0,filler,filler
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,filler,35,3.0,filler,filler
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,filler,37,1.0,filler,filler
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,BV,8,1.0,utterance,scolding
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,filler,35,2.0,filler,filler
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,filler,27,3.0,filler,filler
094d4650d34b24ea733c395dea515fd75e0cf56344864af290605e1f,BV,24,1.0,kindness,respecting
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,BV,18,1.0,kindness,assuring
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,filler,38,1.0,filler,filler
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,BV,22,2.0,kindness,recognizing
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,filler,26,2.0,filler,filler
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,filler,31,1.0,filler,filler
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,BV,12,1.0,utterance,speaking
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,LVC,1,1.0,contact,kissing
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,filler,38,1.0,filler,filler
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,filler,33,1.0,filler,filler
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,LVC,23,1.0,kindness,supporting
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,LVC,21,1.0,kindness,helping
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,BV,14,2.0,utterance,addressing
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,filler,30,1.0,filler,filler
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,LVC,3,1.0,contact,hugging
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,BV,2,2.0,contact,kicking
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,LVC,17,1.0,kindness,assisting
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,filler,28,1.0,filler,filler
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,filler,33,1.0,filler,filler
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,BV,16,1.0,kindness,approving
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,filler,25,1.0,filler,filler
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,LVC,7,2.0,contact,shaking
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,LVC,19,2.0,kindness,encouraging
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,filler,34,1.0,filler,filler
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,BV,6,1.0,contact,poking
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,filler,36,2.0,filler,filler
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,filler,27,1.0,filler,filler
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,filler,25,1.0,filler,filler
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,filler,39,1.0,filler,filler
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,filler,32,1.0,filler,filler
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,filler,29,1.0,filler,filler
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,filler,31,2.0,filler,filler
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,filler,28,2.0,filler,filler
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,BV,10,1.0,utterance,lecturing
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,LVC,13,2.0,utterance,presenting
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,LVC,5,1.0,contact,cuddling
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,filler,36,1.0,filler,filler
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,filler,32,2.0,filler,filler
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,BV,4,2.0,contact,embracing
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,filler,30,2.0,filler,filler
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,LVC,9,1.0,utterance,thanking
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,filler,29,1.0,filler,filler
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,LVC,15,1.0,kindness,advising
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,filler,26,1.0,filler,filler
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,LVC,11,1.0,utterance,talking
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,filler,34,1.0,filler,filler
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,BV,20,2.0,kindness,condoling
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,filler,39,1.0,filler,filler
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,filler,35,1.0,filler,filler
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,filler,37,1.0,filler,filler
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,BV,8,1.0,utterance,scolding
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,filler,35,2.0,filler,filler
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,filler,27,1.0,filler,filler
4f5f1367f77af6091f4aed74a48267c59f64f9297fd89aeb44a37315,BV,24,1.0,kindness,respecting
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,BV,18,2.0,kindness,assuring
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,filler,38,3.0,filler,filler
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,BV,22,30.0,kindness,recognizing
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,filler,26,2.0,filler,filler
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,filler,31,30.0,filler,filler
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,BV,12,2.0,utterance,speaking
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,LVC,1,2.0,contact,kissing
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,filler,38,2.0,filler,filler
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,filler,33,5.0,filler,filler
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,LVC,23,2.0,kindness,supporting
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,LVC,21,1.0,kindness,helping
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,BV,14,500.0,utterance,addressing
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,filler,30,1.0,filler,filler
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,LVC,3,2.0,contact,hugging
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,BV,2,2.0,contact,kicking
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,LVC,17,2.0,kindness,assisting
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,filler,28,3.0,filler,filler
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,filler,33,1.0,filler,filler
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,BV,16,1.0,kindness,approving
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,filler,25,2.0,filler,filler
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,LVC,7,2.0,contact,shaking
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,LVC,19,2.0,kindness,encouraging
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,filler,34,10.0,filler,filler
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,BV,6,4.0,contact,poking
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,filler,36,3.0,filler,filler
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,filler,27,2.0,filler,filler
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,filler,25,2.0,filler,filler
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,filler,39,10.0,filler,filler
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,filler,32,12.0,filler,filler
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,filler,29,1.0,filler,filler
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,filler,31,25.0,filler,filler
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,filler,28,2.0,filler,filler
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,BV,10,30.0,utterance,lecturing
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,LVC,13,2.0,utterance,presenting
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,LVC,5,3.0,contact,cuddling
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,filler,36,50.0,filler,filler
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,filler,32,25.0,filler,filler
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,BV,4,2.0,contact,embracing
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,filler,30,2.0,filler,filler
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,LVC,9,50.0,utterance,thanking
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,filler,29,2.0,filler,filler
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,LVC,15,2.0,kindness,advising
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,filler,26,10.0,filler,filler
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,LVC,11,100.0,utterance,talking
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,filler,34,2.0,filler,filler
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,BV,20,500.0,kindness,condoling
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,filler,39,2.0,filler,filler
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,filler,35,2.0,filler,filler
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,filler,37,5.0,filler,filler
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,BV,8,2.0,utterance,scolding
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,filler,35,2.0,filler,filler
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,filler,27,1.0,filler,filler
90d5ca91a06dc6c6a82a73c5dd60f05183f6623a369bc71fa07dff64,BV,24,100.0,kindness,respecting
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,BV,18,3.0,kindness,assuring
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,filler,38,1.0,filler,filler
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,BV,22,30.0,kindness,recognizing
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,filler,26,1.0,filler,filler
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,filler,31,30.0,filler,filler
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,BV,12,200.0,utterance,speaking
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,LVC,1,1.0,contact,kissing
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,filler,38,100.0,filler,filler
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,filler,33,1.0,filler,filler
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,LVC,23,1.0,kindness,supporting
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,LVC,21,2.0,kindness,helping
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,BV,14,500.0,utterance,addressing
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,filler,30,1.0,filler,filler
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,LVC,3,1.0,contact,hugging
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,BV,2,1.0,contact,kicking
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,LVC,17,27.0,kindness,assisting
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,filler,28,60.0,filler,filler
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,filler,33,1.0,filler,filler
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,BV,16,7.0,kindness,approving
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,filler,25,1.0,filler,filler
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,LVC,7,15.0,contact,shaking
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,LVC,19,7.0,kindness,encouraging
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,filler,34,9.0,filler,filler
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,BV,6,1.0,contact,poking
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,filler,36,100.0,filler,filler
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,filler,27,3.0,filler,filler
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,filler,25,4.0,filler,filler
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,filler,39,500.0,filler,filler
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,filler,32,4.0,filler,filler
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,filler,29,2.0,filler,filler
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,filler,31,100.0,filler,filler
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,filler,28,2.0,filler,filler
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,BV,10,100.0,utterance,lecturing
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,LVC,13,50.0,utterance,presenting
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,LVC,5,1.0,contact,cuddling
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,filler,36,19.0,filler,filler
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,filler,32,4.0,filler,filler
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,BV,4,3.0,contact,embracing
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,filler,30,3.0,filler,filler
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,LVC,9,500.0,utterance,thanking
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,filler,29,1.0,filler,filler
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,LVC,15,4.0,kindness,advising
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,filler,26,20.0,filler,filler
e0170bf4f21b35177a52cc2b3325221aea2fa33cd28462d547fdcce4,LVC,11,1.0,utterance,talking
